,0
4635,True
4636,True
4637,True
4638,False
4639,True
4640,True
4641,True
4642,True
4643,True
4644,False
4645,True
4646,True
4647,False
4648,True
4649,True
4650,False
4651,True
4652,True
4653,True
4654,True
4655,True
4656,True
4657,True
4658,True
4659,True
4660,True
4661,True
4662,True
4663,True
4664,True
4665,True
4666,True
4667,True
4668,True
4669,True
4670,False
4671,True
4672,True
4673,True
4674,True
4675,True
4676,True
4677,True
4678,True
4679,True
4680,False
4681,True
4682,True
4683,True
4684,True
4685,True
4686,True
4687,True
4688,True
4689,True
4690,True
4691,True
4692,False
4693,False
4694,True
4695,False
4696,False
4697,True
4698,False
4699,True
4700,True
4701,False
4702,True
4703,True
4704,True
4705,True
4706,True
4707,False
4708,False
4709,False
4710,False
4711,True
4712,False
4713,True
4714,True
4715,True
4716,True
4717,False
4718,True
4719,True
4720,True
4721,False
4722,True
4723,True
4724,True
4725,False
4726,True
4727,True
4728,True
4729,True
4730,True
4731,True
4732,True
4733,True
4734,False
4735,True
4736,True
4737,True
4738,True
4739,True
4740,True
4741,True
4742,True
4743,True
4744,True
4745,True
4746,True
4747,True
4748,True
4749,True
4750,True
4751,True
4752,True
4753,True
4754,True
4755,True
4756,True
4757,True
4758,True
4759,False
4760,True
4761,True
4762,True
4763,True
4764,True
4765,True
4766,True
4767,True
4768,True
4769,True
4770,True
4771,True
4772,True
4773,False
4774,True
4775,True
4776,True
4777,True
4778,True
4779,True
4780,True
4781,True
4782,True
4783,False
4784,True
4785,True
4786,True
4787,True
4788,True
4789,True
4790,True
4791,True
4792,True
4793,False
4794,True
4795,False
4796,False
4797,True
4798,True
4799,True
4800,False
4801,True
4802,True
4803,False
4804,True
4805,True
4806,True
4807,True
4808,True
4809,True
4810,True
4811,False
4812,True
4813,False
4814,False
4815,True
4816,True
4817,False
4818,False
4819,True
4820,True
4821,True
4822,True
4823,True
4824,True
4825,False
4826,True
4827,True
4828,False
4829,True
4830,True
4831,True
4832,False
4833,True
4834,True
4835,True
4836,True
4837,True
4838,True
4839,True
4840,True
4841,False
4842,False
4843,True
4844,True
4845,False
4846,True
4847,True
4848,True
4849,False
4850,True
4851,False
4852,True
4853,False
4854,True
4855,False
4856,True
4857,True
4858,True
4859,True
4860,True
4861,True
4862,False
4863,True
4864,True
4865,True
4866,True
4867,True
4868,True
4869,True
4870,True
4871,True
4872,False
4873,True
4874,False
4875,True
4876,True
4877,True
4878,True
4879,True
4880,True
4881,True
4882,True
4883,False
4884,True
4885,True
4886,True
4887,True
4888,True
4889,True
4890,True
4891,True
4892,False
4893,True
4894,True
4895,True
4896,True
4897,True
4898,True
4899,False
4900,True
4901,False
4902,True
4903,True
4904,True
4905,True
4906,True
4907,True
4908,False
4909,False
4910,True
4911,False
4912,True
4913,False
4914,False
4915,True
4916,True
4917,False
4918,True
4919,True
4920,True
4921,False
4922,True
4923,True
4924,True
4925,True
4926,True
4927,True
4928,True
4929,True
4930,False
4931,True
4932,True
4933,True
4934,True
4935,True
4936,True
4937,True
4938,False
4939,True
4940,True
4941,True
4942,True
4943,True
4944,True
4945,True
4946,True
4947,True
4948,True
4949,True
4950,True
4951,True
4952,True
4953,True
4954,True
4955,True
4956,True
4957,True
4958,True
4959,True
4960,True
4961,True
4962,True
4963,True
4964,True
4965,True
4966,True
4967,False
4968,False
4969,True
4970,True
4971,True
4972,True
4973,True
4974,True
4975,True
4976,False
4977,True
4978,False
4979,False
4980,True
4981,True
4982,True
4983,True
4984,True
4985,True
4986,True
4987,True
4988,True
4989,True
4990,False
4991,False
4992,True
4993,True
4994,True
4995,True
4996,True
4997,True
4998,True
4999,True
5000,True
5001,True
5002,True
5003,True
5004,True
5005,True
5006,True
5007,True
5008,False
5009,True
5010,True
5011,True
5012,False
5013,True
5014,True
5015,False
5016,True
5017,True
5018,False
5019,True
5020,True
5021,True
5022,True
5023,False
5024,True
5025,True
5026,False
5027,True
5028,True
5029,True
5030,True
5031,False
5032,False
5033,True
5034,False
5035,True
5036,True
5037,True
5038,True
5039,True
5040,True
5041,True
5042,False
5043,True
5044,True
5045,False
5046,True
5047,True
5048,True
5049,True
5050,True
5051,True
5052,False
5053,True
5054,True
5055,False
5056,True
5057,False
5058,True
5059,True
5060,True
5061,True
5062,False
5063,True
5064,True
5065,False
5066,False
5067,False
5068,True
5069,True
5070,True
5071,True
5072,True
5073,True
5074,True
5075,True
5076,True
5077,True
5078,True
5079,False
5080,False
5081,True
5082,False
5083,False
5084,False
5085,False
5086,True
5087,True
5088,True
5089,False
5090,True
5091,False
5092,True
5093,False
5094,True
5095,False
5096,False
5097,True
5098,True
5099,True
5100,True
5101,True
5102,True
5103,True
5104,True
5105,True
5106,True
5107,False
5108,True
5109,True
5110,True
5111,True
5112,True
5113,True
5114,True
5115,True
5116,False
5117,False
5118,True
5119,True
5120,True
5121,True
5122,True
5123,True
5124,True
5125,False
5126,True
5127,True
5128,True
5129,True
5130,False
5131,True
5132,True
5133,False
5134,True
5135,True
5136,True
5137,True
5138,True
5139,True
5140,True
5141,True
5142,True
5143,True
5144,True
5145,True
5146,True
5147,True
5148,True
5149,True
5150,False
5151,True
5152,True
5153,True
5154,True
5155,True
5156,True
5157,True
5158,False
5159,True
5160,True
5161,True
5162,True
5163,True
5164,True
5165,True
5166,False
5167,True
5168,True
5169,True
5170,True
5171,True
5172,False
5173,True
5174,True
5175,True
5176,True
5177,True
5178,True
5179,True
5180,True
5181,True
5182,True
5183,True
5184,True
5185,True
5186,True
5187,True
5188,True
5189,True
5190,True
5191,False
5192,True
5193,True
5194,False
5195,True
5196,True
5197,True
5198,True
5199,True
5200,False
5201,True
5202,True
5203,False
5204,True
5205,True
5206,True
5207,True
5208,True
5209,True
5210,True
5211,True
5212,True
5213,True
5214,True
5215,True
5216,False
5217,True
5218,False
5219,True
5220,False
5221,True
5222,True
5223,True
5224,True
5225,False
5226,True
5227,True
5228,True
5229,True
5230,True
5231,True
5232,False
5233,True
5234,True
5235,True
5236,True
5237,False
5238,True
5239,False
5240,False
5241,False
5242,True
5243,True
5244,True
5245,False
5246,False
5247,False
5248,False
5249,True
5250,True
5251,True
5252,True
5253,True
5254,True
5255,True
5256,True
5257,True
5258,True
5259,True
5260,True
5261,False
5262,True
5263,False
5264,False
5265,True
5266,False
5267,True
5268,True
5269,True
5270,True
5271,False
5272,False
5273,True
5274,True
5275,True
5276,True
5277,True
5278,False
5279,True
5280,False
5281,True
5282,True
5283,True
5284,False
5285,True
5286,False
5287,True
5288,False
5289,True
5290,True
5291,True
5292,True
5293,True
5294,True
5295,False
5296,True
5297,True
5298,True
5299,True
5300,True
5301,True
5302,True
5303,False
5304,False
5305,True
5306,True
5307,False
5308,True
5309,True
5310,False
5311,False
5312,True
5313,True
5314,True
5315,True
5316,True
5317,True
5318,True
5319,False
5320,True
5321,True
5322,True
5323,False
5324,False
5325,False
5326,False
5327,True
5328,True
5329,True
5330,True
5331,False
5332,True
5333,True
5334,True
5335,True
5336,True
5337,True
5338,True
5339,True
5340,False
5341,True
5342,True
5343,True
5344,False
5345,False
5346,True
5347,True
5348,True
5349,True
5350,True
5351,True
5352,True
5353,True
5354,True
5355,True
5356,True
5357,False
5358,True
5359,True
5360,False
5361,False
5362,True
5363,True
5364,True
5365,False
5366,True
5367,False
5368,True
5369,True
5370,True
5371,True
5372,True
5373,True
5374,True
5375,True
5376,True
5377,True
5378,False
5379,True
5380,True
5381,True
5382,False
5383,False
5384,True
5385,True
5386,False
5387,False
5388,True
5389,True
5390,True
5391,True
5392,True
5393,True
5394,True
5395,False
5396,True
5397,True
5398,True
5399,True
5400,True
5401,False
5402,True
5403,True
5404,False
5405,False
5406,True
5407,False
5408,True
5409,False
5410,True
5411,False
5412,True
5413,True
5414,True
5415,True
5416,True
5417,True
5418,True
5419,True
5420,True
5421,False
5422,True
5423,True
5424,True
5425,True
5426,True
5427,True
5428,True
5429,False
5430,True
5431,True
5432,True
5433,False
5434,True
5435,False
5436,True
5437,False
5438,True
5439,True
5440,True
5441,True
5442,False
5443,True
5444,True
5445,True
5446,True
5447,False
5448,True
5449,False
5450,True
5451,True
5452,False
5453,True
5454,True
5455,False
5456,False
5457,False
5458,False
5459,True
5460,False
5461,True
5462,True
5463,False
5464,True
5465,True
5466,True
5467,True
5468,True
5469,True
5470,True
5471,True
5472,True
5473,False
5474,True
5475,True
5476,True
5477,True
5478,True
5479,False
5480,True
5481,True
5482,False
5483,True
5484,True
5485,True
5486,False
5487,True
5488,True
5489,True
5490,True
5491,True
5492,True
5493,True
5494,True
5495,False
5496,True
5497,True
5498,True
5499,True
5500,True
5501,True
5502,True
5503,True
5504,True
5505,True
5506,False
5507,False
5508,True
5509,False
5510,True
5511,True
5512,True
5513,True
5514,False
5515,True
5516,False
5517,False
5518,False
5519,True
5520,True
5521,True
5522,True
5523,False
5524,True
5525,False
5526,True
5527,False
5528,True
5529,True
5530,True
5531,True
5532,False
5533,False
5534,True
5535,False
5536,True
5537,True
5538,True
5539,True
5540,True
5541,True
5542,True
5543,False
5544,True
5545,True
5546,True
5547,True
5548,True
5549,True
5550,False
5551,True
5552,True
5553,False
5554,True
5555,True
5556,True
5557,True
5558,False
5559,False
5560,False
5561,True
5562,True
5563,True
5564,True
5565,True
5566,True
5567,True
5568,False
5569,True
5570,True
5571,True
5572,True
5573,True
5574,True
5575,True
5576,True
5577,True
5578,True
5579,True
5580,True
5581,True
5582,True
5583,False
5584,False
5585,True
5586,False
5587,True
5588,True
5589,True
5590,True
5591,True
5592,True
5593,True
5594,True
5595,True
5596,True
5597,True
5598,False
5599,True
5600,False
5601,True
5602,False
5603,True
5604,True
5605,True
5606,False
5607,True
5608,True
5609,False
5610,True
5611,True
5612,False
5613,True
5614,True
5615,True
5616,True
5617,True
5618,True
5619,True
5620,True
5621,False
5622,False
5623,True
5624,False
5625,True
5626,True
5627,True
5628,True
5629,True
5630,True
5631,True
5632,True
5633,False
5634,True
5635,True
5636,True
5637,False
5638,True
5639,True
5640,False
5641,True
5642,True
5643,False
5644,True
5645,True
5646,True
5647,True
5648,True
5649,True
5650,False
5651,True
5652,True
5653,True
5654,False
5655,True
5656,True
5657,True
5658,False
5659,False
5660,True
5661,False
5662,True
5663,True
5664,False
5665,True
5666,True
5667,False
5668,False
5669,True
5670,False
5671,True
5672,False
5673,True
5674,False
5675,True
5676,True
5677,False
5678,False
5679,False
5680,True
5681,False
5682,True
5683,True
5684,False
5685,False
5686,False
5687,True
5688,True
5689,True
5690,True
5691,False
5692,True
5693,False
5694,False
5695,True
5696,True
5697,True
5698,True
5699,True
5700,True
5701,True
5702,True
5703,True
5704,True
5705,True
5706,True
5707,False
5708,True
5709,True
5710,True
5711,True
5712,True
5713,False
5714,True
5715,True
5716,True
5717,True
5718,True
5719,True
5720,False
5721,False
5722,False
5723,True
5724,False
5725,True
5726,False
5727,False
5728,False
5729,True
5730,True
5731,True
5732,False
5733,False
5734,True
5735,False
5736,True
5737,True
5738,True
5739,False
5740,False
5741,True
5742,False
5743,True
5744,True
5745,False
5746,True
5747,False
5748,True
5749,True
5750,False
5751,True
5752,False
5753,True
5754,True
5755,True
5756,True
5757,True
5758,True
5759,True
5760,True
5761,True
5762,True
5763,True
5764,True
5765,True
5766,True
5767,True
5768,True
5769,True
5770,True
5771,True
5772,True
5773,True
5774,True
5775,True
5776,True
5777,True
5778,True
5779,False
5780,True
5781,False
5782,True
5783,True
5784,False
5785,True
5786,False
5787,True
5788,True
5789,False
5790,True
5791,True
5792,True
5793,True
5794,False
5795,True
5796,True
5797,True
5798,True
5799,True
5800,True
5801,False
5802,True
5803,False
5804,True
5805,True
5806,False
5807,True
5808,True
5809,True
5810,False
5811,True
5812,True
5813,True
5814,True
5815,False
5816,True
5817,True
5818,True
5819,True
5820,False
5821,True
5822,True
5823,True
5824,True
5825,True
5826,False
5827,True
5828,True
5829,True
5830,True
5831,True
5832,True
5833,True
5834,False
5835,False
5836,True
5837,False
5838,False
5839,True
5840,True
5841,False
5842,True
5843,True
5844,True
5845,False
5846,True
5847,True
5848,True
5849,False
5850,True
5851,False
5852,True
5853,True
5854,True
5855,True
5856,False
5857,False
5858,False
5859,True
5860,True
5861,False
5862,False
5863,True
5864,True
5865,True
5866,True
5867,True
5868,True
5869,True
5870,True
5871,False
5872,False
5873,True
5874,True
5875,True
5876,False
5877,True
5878,False
5879,True
5880,True
5881,True
5882,True
5883,True
5884,False
5885,True
5886,True
5887,True
5888,False
5889,True
5890,True
5891,True
5892,True
5893,True
5894,True
5895,True
5896,True
5897,True
5898,True
5899,True
5900,False
5901,True
5902,False
5903,True
5904,False
5905,False
5906,False
5907,True
5908,True
5909,True
5910,True
5911,False
5912,True
5913,True
5914,True
5915,True
5916,True
5917,True
5918,True
5919,True
5920,False
5921,True
5922,True
5923,True
5924,True
5925,True
5926,True
5927,False
5928,False
5929,True
5930,True
5931,True
5932,True
5933,True
5934,True
5935,False
5936,True
5937,True
5938,True
5939,True
5940,False
5941,True
5942,True
5943,True
5944,True
5945,False
5946,True
5947,True
5948,True
5949,False
5950,True
5951,True
5952,True
5953,True
5954,True
5955,False
5956,True
5957,False
5958,True
5959,True
5960,True
5961,False
5962,True
5963,True
5964,True
5965,True
5966,True
5967,True
5968,True
5969,True
5970,True
5971,True
5972,False
5973,False
5974,True
5975,True
5976,True
5977,True
5978,False
5979,False
5980,True
5981,True
5982,True
5983,True
5984,True
5985,False
5986,True
5987,True
5988,True
5989,False
5990,True
5991,False
5992,False
5993,True
5994,True
5995,False
5996,True
5997,False
5998,False
5999,True
6000,True
6001,False
6002,True
6003,True
6004,True
6005,True
6006,False
6007,True
6008,True
6009,True
6010,True
6011,False
6012,False
6013,True
6014,True
6015,True
6016,True
6017,True
6018,False
6019,True
6020,False
6021,True
6022,True
6023,False
6024,True
6025,True
6026,False
6027,True
6028,False
6029,True
6030,True
6031,False
6032,True
6033,True
6034,True
6035,False
6036,True
6037,True
6038,True
6039,False
6040,False
6041,True
6042,True
6043,True
6044,True
6045,True
6046,True
6047,True
6048,False
6049,True
6050,False
6051,True
6052,True
6053,False
6054,False
6055,False
6056,False
6057,True
6058,True
6059,True
6060,True
6061,True
6062,False
6063,False
6064,True
6065,True
6066,True
6067,True
6068,True
6069,False
6070,True
6071,True
6072,True
6073,True
6074,True
6075,True
6076,True
6077,True
6078,True
6079,False
6080,False
6081,True
6082,True
6083,False
6084,True
6085,True
6086,True
6087,True
6088,True
6089,False
6090,True
6091,True
6092,True
6093,True
6094,True
6095,True
6096,False
6097,True
6098,False
6099,True
6100,False
6101,True
6102,True
6103,True
6104,True
6105,True
6106,True
6107,False
6108,True
6109,True
6110,True
6111,False
6112,True
6113,False
6114,True
6115,True
6116,True
6117,True
6118,True
6119,True
6120,False
6121,True
6122,True
6123,True
6124,False
6125,False
6126,True
6127,True
6128,True
6129,True
6130,True
6131,True
6132,True
6133,True
6134,True
6135,True
6136,True
6137,False
6138,True
6139,True
6140,True
6141,True
6142,True
6143,True
6144,True
6145,True
6146,True
6147,False
6148,False
6149,True
6150,False
6151,True
6152,True
6153,False
6154,True
6155,True
6156,True
6157,True
6158,True
6159,True
6160,True
6161,True
6162,True
6163,True
6164,True
6165,False
6166,False
6167,True
6168,True
6169,True
6170,True
6171,True
6172,True
6173,False
6174,True
6175,True
6176,False
6177,True
6178,True
6179,False
6180,True
6181,True
6182,False
6183,True
6184,True
6185,True
6186,False
6187,True
6188,False
6189,True
6190,True
6191,True
6192,True
6193,True
6194,True
6195,True
6196,True
6197,False
6198,True
6199,True
6200,False
6201,True
6202,True
6203,False
6204,False
6205,False
6206,True
6207,True
6208,True
6209,False
6210,True
6211,True
6212,True
6213,True
6214,True
6215,True
6216,True
6217,True
6218,True
6219,True
6220,False
6221,True
6222,True
6223,True
6224,True
6225,True
6226,True
6227,False
6228,True
6229,True
6230,True
6231,True
6232,False
6233,False
6234,True
6235,True
6236,True
6237,False
6238,False
6239,False
6240,True
6241,True
6242,True
6243,True
6244,True
6245,True
6246,True
6247,True
6248,True
6249,True
6250,True
6251,True
6252,True
6253,True
6254,True
6255,False
6256,False
6257,False
6258,True
6259,True
6260,False
6261,True
6262,True
6263,True
6264,True
6265,True
6266,True
6267,False
6268,True
6269,True
6270,True
6271,False
6272,False
6273,True
6274,True
6275,True
6276,True
6277,True
6278,True
6279,False
6280,True
6281,True
6282,False
6283,False
6284,False
6285,False
6286,True
6287,True
6288,True
6289,False
6290,True
6291,True
6292,True
6293,True
6294,True
6295,False
6296,True
6297,True
6298,True
6299,True
6300,True
6301,True
6302,False
6303,True
6304,True
6305,True
6306,True
6307,True
6308,True
6309,False
6310,True
6311,True
6312,False
6313,True
6314,True
6315,True
6316,True
6317,True
6318,True
6319,False
6320,False
6321,True
6322,True
6323,False
6324,True
6325,True
6326,True
6327,True
6328,True
6329,False
6330,True
6331,True
6332,False
6333,False
6334,True
6335,True
6336,False
6337,True
6338,True
6339,True
6340,True
6341,True
6342,True
6343,True
6344,True
6345,True
6346,False
6347,True
6348,False
6349,True
6350,False
6351,True
6352,True
6353,True
6354,False
6355,False
6356,False
6357,False
6358,True
6359,True
6360,False
6361,True
6362,True
6363,True
6364,False
6365,True
6366,True
6367,True
6368,False
6369,True
6370,True
6371,False
6372,True
6373,True
6374,True
6375,True
6376,False
6377,True
6378,True
6379,False
6380,True
6381,False
6382,True
6383,True
6384,True
6385,True
6386,True
6387,True
6388,True
6389,True
6390,True
6391,True
6392,False
6393,False
6394,True
6395,False
6396,True
6397,True
6398,False
6399,True
6400,True
6401,True
6402,True
6403,True
6404,True
6405,True
6406,True
6407,True
6408,True
6409,True
6410,True
6411,True
6412,False
6413,False
6414,True
6415,False
6416,True
6417,True
6418,True
6419,True
6420,False
6421,True
6422,True
6423,False
6424,True
6425,True
6426,True
6427,True
6428,True
6429,False
6430,True
6431,False
6432,True
6433,True
6434,False
6435,True
6436,True
6437,False
6438,True
6439,False
6440,False
6441,True
6442,True
6443,True
6444,True
6445,True
6446,True
6447,True
6448,True
6449,True
6450,False
6451,True
6452,True
6453,True
6454,True
6455,True
6456,True
6457,True
6458,True
6459,True
6460,True
6461,False
6462,True
6463,True
6464,True
6465,True
6466,True
6467,True
6468,True
6469,True
6470,False
6471,False
6472,True
6473,True
6474,True
6475,True
6476,False
6477,True
6478,False
6479,True
6480,True
6481,False
6482,True
6483,False
6484,True
6485,False
6486,True
6487,True
6488,True
6489,True
6490,True
6491,True
6492,False
6493,True
6494,True
6495,True
6496,True
6497,True
6498,True
6499,True
6500,True
6501,False
6502,False
6503,True
6504,True
6505,True
6506,False
6507,True
6508,True
6509,True
6510,True
6511,True
6512,True
6513,True
6514,True
6515,True
6516,False
6517,True
6518,True
6519,True
6520,True
6521,True
6522,True
6523,True
6524,True
6525,False
6526,True
6527,True
6528,True
6529,True
6530,False
6531,True
6532,False
6533,True
6534,True
6535,True
6536,True
6537,False
6538,False
6539,False
6540,False
6541,True
6542,True
6543,True
6544,True
6545,True
6546,True
6547,False
6548,True
6549,True
6550,True
6551,True
6552,True
6553,False
6554,True
6555,False
6556,True
6557,False
6558,False
6559,True
6560,False
6561,True
6562,True
6563,True
6564,True
6565,False
6566,True
6567,True
6568,True
6569,True
6570,False
6571,True
6572,True
6573,True
6574,True
6575,True
6576,True
6577,False
6578,False
6579,True
6580,False
6581,False
6582,False
6583,False
6584,True
6585,True
6586,True
6587,False
6588,True
6589,True
6590,True
6591,True
6592,False
6593,True
6594,True
6595,True
6596,True
6597,True
6598,True
6599,False
6600,True
6601,True
6602,False
6603,True
6604,True
6605,False
6606,False
6607,True
6608,False
6609,True
6610,False
6611,True
6612,True
6613,True
6614,True
6615,True
6616,True
6617,True
6618,True
6619,True
6620,True
6621,True
6622,True
6623,False
6624,False
6625,True
6626,True
6627,False
6628,True
6629,True
6630,True
6631,True
6632,True
6633,True
6634,True
6635,True
6636,True
6637,False
6638,True
6639,True
6640,True
6641,True
6642,True
6643,True
6644,True
6645,True
6646,False
6647,False
6648,True
6649,False
6650,False
6651,False
6652,True
6653,True
6654,True
6655,True
6656,True
6657,True
6658,True
6659,False
6660,False
6661,True
6662,False
6663,True
6664,True
6665,True
6666,False
6667,True
6668,False
6669,False
6670,False
6671,True
6672,True
6673,True
6674,True
6675,True
6676,True
6677,True
6678,True
6679,True
6680,True
6681,True
6682,False
6683,True
6684,True
6685,False
6686,False
6687,False
6688,True
6689,True
6690,True
6691,True
6692,True
6693,False
6694,True
6695,True
6696,True
6697,True
6698,True
6699,True
6700,True
6701,True
6702,False
6703,True
6704,True
6705,True
6706,True
6707,True
6708,False
6709,True
6710,True
6711,True
6712,True
6713,True
6714,True
6715,True
6716,True
6717,True
6718,True
6719,True
6720,False
6721,True
6722,True
6723,True
6724,True
6725,True
6726,True
6727,True
6728,True
6729,True
6730,True
6731,True
6732,False
6733,True
6734,True
6735,False
6736,True
6737,True
6738,True
6739,True
6740,True
6741,False
6742,True
6743,False
6744,True
6745,True
6746,True
6747,True
6748,True
6749,True
6750,False
6751,False
6752,True
6753,True
6754,True
6755,True
6756,True
6757,True
6758,False
6759,False
6760,True
6761,True
6762,True
6763,True
6764,False
6765,True
6766,True
6767,True
6768,False
6769,True
6770,False
6771,True
6772,False
6773,True
6774,True
6775,False
6776,True
6777,True
6778,False
6779,True
6780,False
6781,False
6782,False
6783,True
6784,True
6785,False
6786,True
6787,False
6788,True
6789,False
6790,True
6791,True
6792,True
6793,True
6794,False
6795,True
6796,True
6797,True
6798,False
6799,True
6800,False
6801,False
6802,True
6803,True
6804,True
6805,True
6806,True
6807,False
6808,True
6809,True
6810,False
6811,True
6812,True
6813,True
6814,True
6815,True
6816,True
6817,False
6818,True
6819,True
6820,False
6821,True
6822,True
6823,True
6824,True
6825,True
6826,False
6827,False
6828,False
6829,True
6830,True
6831,True
6832,False
6833,True
6834,True
6835,True
6836,True
6837,True
6838,False
6839,False
6840,False
6841,True
6842,True
6843,True
6844,True
6845,True
6846,True
6847,False
6848,True
6849,True
6850,False
6851,False
6852,True
6853,True
6854,True
6855,True
6856,False
6857,True
6858,True
6859,True
6860,True
6861,True
6862,True
6863,True
6864,True
6865,True
6866,True
6867,True
6868,True
6869,True
6870,True
6871,True
6872,True
6873,False
6874,True
6875,True
6876,True
6877,True
6878,True
6879,True
6880,True
6881,True
6882,True
6883,True
6884,True
6885,True
6886,False
6887,True
6888,True
6889,True
6890,True
6891,True
6892,True
6893,True
6894,True
6895,True
6896,True
6897,True
6898,False
6899,True
6900,True
6901,True
6902,False
6903,True
6904,True
6905,True
6906,True
6907,True
6908,True
6909,True
6910,True
6911,False
6912,True
6913,True
6914,True
6915,True
6916,True
6917,False
6918,True
6919,True
6920,True
6921,True
6922,True
6923,True
6924,True
6925,True
6926,True
6927,False
6928,True
6929,True
6930,True
6931,True
6932,True
6933,True
6934,True
6935,True
6936,True
6937,False
6938,False
6939,False
6940,True
6941,True
6942,False
6943,True
6944,True
6945,True
6946,True
6947,False
6948,True
6949,False
6950,True
6951,False
6952,True
6953,True
6954,True
6955,True
6956,False
6957,True
6958,False
6959,True
6960,True
6961,True
6962,True
6963,False
6964,False
6965,False
6966,True
6967,True
6968,True
6969,True
6970,True
6971,True
6972,False
6973,True
6974,True
6975,True
6976,True
6977,True
6978,False
6979,True
6980,True
6981,True
6982,True
6983,True
6984,False
6985,True
6986,False
6987,False
6988,True
6989,True
6990,False
6991,True
6992,False
6993,True
6994,True
6995,False
6996,True
6997,True
6998,True
6999,False
7000,True
7001,True
7002,True
7003,True
7004,False
7005,True
7006,False
7007,True
7008,True
7009,True
7010,True
7011,False
7012,True
7013,True
7014,True
7015,False
7016,False
7017,True
7018,True
7019,True
7020,True
7021,True
7022,True
7023,False
7024,True
7025,True
7026,True
7027,True
7028,True
7029,True
7030,True
7031,True
7032,True
7033,True
7034,True
7035,True
7036,True
7037,True
7038,True
7039,True
7040,True
7041,True
7042,True
7043,True
7044,False
7045,False
7046,True
7047,True
7048,True
7049,True
7050,True
7051,True
7052,True
7053,True
7054,True
7055,True
7056,False
7057,True
7058,True
7059,False
7060,True
7061,True
7062,True
7063,True
7064,True
7065,True
7066,True
7067,True
7068,True
7069,True
7070,True
7071,False
7072,True
7073,True
7074,True
7075,False
7076,True
7077,False
7078,True
7079,True
7080,True
7081,True
7082,True
7083,True
7084,False
7085,True
7086,True
7087,True
7088,True
7089,True
7090,True
7091,True
7092,True
7093,True
7094,False
7095,True
7096,True
7097,True
7098,True
7099,False
7100,True
7101,False
7102,False
7103,True
7104,True
7105,True
7106,True
7107,True
7108,False
7109,True
7110,True
7111,True
7112,True
7113,True
7114,False
7115,True
7116,True
7117,True
7118,False
7119,False
7120,True
7121,True
7122,True
7123,True
7124,True
7125,True
7126,False
7127,True
7128,True
7129,True
7130,True
7131,True
7132,True
7133,True
7134,True
7135,True
7136,True
7137,True
7138,True
7139,True
7140,False
7141,True
7142,True
7143,True
7144,True
7145,True
7146,True
7147,False
7148,True
7149,False
7150,True
7151,False
7152,False
7153,True
7154,True
7155,True
7156,False
7157,True
7158,True
7159,True
7160,True
7161,True
7162,False
7163,True
7164,True
7165,True
7166,True
7167,True
7168,True
7169,True
7170,True
7171,True
7172,True
7173,True
7174,True
7175,True
7176,True
7177,True
7178,True
7179,False
7180,True
7181,False
7182,True
7183,True
7184,True
7185,False
7186,True
7187,True
7188,False
7189,False
7190,False
7191,True
7192,True
7193,True
7194,True
7195,True
7196,True
7197,True
7198,False
7199,True
7200,True
7201,True
7202,True
7203,True
7204,False
7205,True
7206,True
7207,False
7208,True
7209,False
7210,True
7211,True
7212,True
7213,True
7214,True
7215,True
7216,False
7217,False
7218,True
7219,True
7220,True
7221,True
7222,True
7223,True
7224,True
7225,True
7226,False
7227,True
7228,False
7229,True
7230,True
7231,True
7232,True
7233,True
7234,True
7235,True
7236,True
7237,False
7238,True
7239,True
7240,True
7241,True
7242,True
7243,True
7244,True
7245,True
7246,True
7247,True
7248,False
7249,True
7250,True
7251,True
7252,True
7253,True
7254,False
7255,True
7256,False
7257,True
7258,True
7259,True
7260,True
7261,True
7262,True
7263,True
7264,True
7265,False
7266,True
7267,True
7268,False
7269,True
7270,True
7271,True
7272,False
7273,True
7274,False
7275,True
7276,True
7277,True
7278,True
7279,True
7280,True
7281,True
7282,True
7283,True
7284,True
7285,True
7286,True
7287,False
7288,True
7289,True
7290,True
7291,True
7292,True
7293,True
7294,True
7295,True
7296,True
7297,True
7298,True
7299,True
7300,False
7301,True
7302,False
7303,True
7304,True
7305,True
7306,True
7307,False
7308,True
7309,True
7310,True
7311,False
7312,True
7313,True
7314,True
7315,True
7316,True
7317,True
7318,True
7319,True
7320,False
7321,True
7322,True
7323,True
7324,False
7325,True
7326,False
7327,True
7328,True
7329,False
7330,False
7331,True
7332,False
7333,True
7334,True
7335,True
7336,True
7337,True
7338,True
7339,True
7340,True
7341,False
7342,True
7343,True
7344,True
7345,True
7346,True
7347,True
7348,True
7349,True
7350,False
7351,True
7352,True
7353,True
7354,False
7355,True
7356,False
7357,True
7358,True
7359,True
7360,True
7361,False
7362,True
7363,True
7364,True
7365,True
7366,True
7367,True
7368,True
7369,True
7370,True
7371,True
7372,True
7373,True
7374,True
7375,True
7376,False
7377,True
7378,False
7379,True
7380,True
7381,True
7382,True
7383,True
7384,True
7385,True
7386,True
7387,True
7388,True
7389,True
7390,True
7391,True
7392,False
7393,False
7394,True
7395,False
7396,True
7397,True
7398,True
7399,True
7400,True
7401,True
7402,True
7403,True
7404,False
7405,True
7406,True
7407,True
7408,True
7409,False
7410,True
7411,False
7412,True
7413,True
7414,True
7415,True
7416,False
7417,False
7418,True
7419,True
7420,True
7421,True
7422,True
7423,False
7424,True
7425,True
7426,True
7427,True
7428,True
7429,False
7430,True
7431,True
7432,True
7433,True
